Fathers	Fathers	ng1	Father's	father	0
they	they	pns32	they	they	0
please	please	vvb	please	please	0
,	,	,	,	,	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
leave	leave	vvi	leave	leave	0
these	these	d	these	these	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
own	own	d	own	own	0
wisedom	wisedom	n1	wisdom	wisdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
desire	desire	vvb	desire	desire	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
convince	convince	vvi	convince	convince	0
the	the	dt	the	the	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
so	so	av	so	so	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
clearly	clearly	av-j	clearly	clear	0
that	that	cst	that	that	0
the	the	dt	the	the	0
government	government	n1	government	government	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
is	is	vbz	is	be	0
either	either	d	either	either	0
Episcopal	Episcopal	np1	Episcopal	Episcopal	0
,	,	,	,	,	0
Classical	Classical	j	Classical	classical	0
,	,	,	,	,	0
or	or	cc	or	or	0
Congregational	Congregational	j	Congregational	congregational	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
stablish	stablish	vvi	establish	establish	0
one	one	pi	one	one	0
;	;	;	;	;	0
or	or	cc	or	or	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
clear	clear	j	clear	clear	0
in	in	p-acp	in	in	0
either	either	d	either	either	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
favour	favour	vvi	favour	favour	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
,	,	,	,	,	0
the	the	dt	the	the	0
persons	persons	n2	persons	person	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
godly	godly	j	godly	godly	0
and	and	cc	and	and	0
peaceable	peaceable	j	peaceable	peaceable	0
,	,	,	,	,	0
[	[	[	[	[	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
]	]	]	]	]	0
then	then	cs	then	than	0
let	let	vvb	let	let	0
these	these	d	these	these	0
Brethren	Brethren	n2	Brothers	brethren	0
consider	consider	vvb	consider	consider	0
whether	whether	cs	whither	whether	0
the	the	dt	the	the	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
Church-Dis	Church-Dis	j	Church-Dis	church-dis	0
∣	∣	sy	∣	∣	0
cipline	cipline	n1	cipline	cipline	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
fault	fault	n1	fault	fault	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
charged	charged	vvn	charged	charge	0
most	most	av-ds	most	most	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Magi	Magi	np1	Magi	Magi	0
∣	∣	sy	∣	∣	0
strate	strate	n1	strate	strate	0
or	or	cc	or	or	0
upon	upon	p-acp	upon	upon	0
themselves	themselves	px32	themselves	themselves	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
return	return	n1	return	return	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
then	then	cs	then	than	0
[	[	[	[	[	0
Fathers	Fathers	ng1	Father's	father	0
and	and	cc	and	and	0
Brethren	Brethren	n2	Brothers	brethren	0
]	]	]	]	]	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
few	few	d	few	few	0
words	words	n2	words	word	0
.	.	.	.	.	1
Hitherto	Hitherto	av	Hitherto	hitherto	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
brought	brought	vvn	brought	bring	0
us	us	pno12	us	we	0
;	;	;	;	;	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
engaged	engaged	vvn	engaged	engage	0
in	in	p-acp	in	in	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
most	most	ds	most	most	0
[	[	[	[	[	0
if	if	cs	if	if	0
not	not	xx	not	not	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
]	]	]	]	]	0
new	new	j	new	new	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
a	a	dt	a	a	0
work	work	n1	work	work	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
exercised	exercised	vvn	exercised	exercise	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
have	have	vhb	have	have	0
so	so	av	so	so	0
often	often	av	often	often	0
miscarried	miscarried	vvn	miscarried	miscarry	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
of	of	pp-f	of	of	0
Discipline	Discipline	n1	Discipline	discipline	0
hath	hath	vhz	hath	have	0
suffered	suffered	vvn	suffered	suffer	0
much	much	d	much	much	0
disho	disho	n1	disho	disho	0
∣	∣	sy	∣	∣	0
nour	nour	n1	nou_r_	nou_r_	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
adds	adds	vvz	adds	add	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
difficulty	difficulty	n1	difficulty	difficulty	0
,	,	,	,	,	0
we	we	pns12	we	we	0
set	set	vvb	set	set	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
times	times	n2	times	time	0
wherein	wherein	c-crq	wherein	wherein	0
the	the	dt	the	the	0
Ministry	Ministry	n1	Ministry	ministry	0
is	is	vbz	is	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
reviled	reviled	vvn	reviled	revile	0
by	by	p-acp	by	by	0
Sectaries	Sectaries	n2	Sectaries	sectary	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
work	work	n1	work	work	0
much	much	d	much	much	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
temned	temned	vvd	temned	temn	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Gentry	Gentry	n1	Gentry	gentry	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Episcopal	Episcopal	np1	Episcopal	Episcopal	0
Divines	Divines	vvz	Divines	divine	0
;	;	;	;	;	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
[	[	[	[	[	0
and	and	cc	and	and	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
honour	honour	vvb	honour	honour	0
]	]	]	]	]	0
said	said	vvn	said	say	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
That	That	cst	That	that	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
fit	fit	j	fit	fit	0
to	to	pc-acp	to	to	0
manage	manage	vvi	manage	manage	0
the	the	dt	the	the	0
government	government	n1	government	government	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
then	then	cs	then	than	0
David	David	np1	David	David	0
Saul's	Saul's	npg1	Saul's	saul	0
Armour	Armour	n1	Armour	armour	0
.	.	.	.	.	1
We	We	pns12	We	we	0
boast	boast	vvb	boast	boast	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
fitness	fitness	n1	fitness	fitness	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
government	government	n1	government	government	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
Bishops	Bishops	n2	Bishops	bishop	0
[	[	[	[	[	0
though	though	c-acp	though	though	0
I	I	pns11	I	i	0
highly	highly	av-j	highly	high	0
reve	reve	vvb	reve	reve	0
∣	∣	sy	∣	∣	0
rence	rence	vvi	rence	rinse	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
]	]	]	]	]	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
such	such	d	such	such	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
boast	boast	vvi	boast	boast	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
witness	witness	n1	witness	witness	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
left	left	vvn	left	leave	0
us	us	pno12	us	we	0
miserably	miserably	av-j	miserably	miserable	0
overgrown	overgrown	vvn	overgrown	overgrow	0
with	with	p-acp	with	with	0
ignorance	ignorance	n1	ignorance	ignorance	0
and	and	cc	and	and	0
profanness	profanness	n1	profaneness	profaneness	0
;	;	;	;	;	0
had	had	vhd	had	have	0
we	we	pns12	we	we	0
so	so	av	so	so	0
many	many	d	many	many	0
hundreds	hundreds	crd	hundreds	hundred	0
[	[	[	[	[	0
or	or	cc	or	or	0
thousands	thousands	crd	thousands	thousand	0
]	]	]	]	]	0
of	of	pp-f	of	of	0
pounds	pounds	ng2	pounds	pound	0
per	per	fw-la	per	per	0
annum	annum	fw-la	annum	annum	0
,	,	,	,	,	0
such	such	d	such	such	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
regal	regal	j	regal	regal	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
stick	stick	vvi	stick	stick	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
as	as	c-acp	as	as	0
had	had	vhd	had	have	0
they	they	pns32	they	they	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
governed	governed	vvn	governed	govern	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
purged	purged	vvn	purged	purge	0
a	a	dt	a	a	0
little	little	j	little	little	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
igno	igno	fw-it	igno	igno	0
∣	∣	sy	∣	∣	0
rance	rance	n1	rance	rance	0
and	and	cc	and	and	0
profaneness	profaneness	n1	profaneness	profaneness	0
which	which	r-crq	which	which	0
now	now	av	now	now	0
we	we	pns12	we	we	0
find	find	vvb	find	find	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
work	work	n1	work	work	0
without	without	p-acp	without	without	0
Saul's	Saul's	npg1	Saul's	saul	0
Ar	Ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
mour	mour	fw-fr	mour	mour	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sensible	sensible	j	sensible	sensible	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
wisedom	wisedom	n1	wisdom	wisdom	0
and	and	cc	and	and	0
prudence	prudence	n1	prudence	prudence	0
this	this	d	this	this	0
work	work	n1	work	work	0
calls	calls	vvz	calls	call	0
for	for	p-acp	for	for	0
;	;	;	;	;	0
all	all	d	all	all	0
my	my	po11	my	my	0
comfort	comfort	n1	comfort	comfort	0
is	is	vbz	is	be	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
wisedom	wisedom	n1	wisdom	wisdom	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
1.	1.	crd	1.	1.	1
I	I	pns11	I	i	0
take	take	vvb	take	take	0
care	care	n1	care	care	0
for	for	p-acp	for	for	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
Humility	Humility	n1	Humility	humility	0
,	,	,	,	,	0
and	and	cc	and	and	0
Prayer	Prayer	n1	Prayer	prayer	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
fetch	fetch	vvi	fetch	fetch	0
this	this	d	this	this	0
wisedom	wisedom	n1	wisdom	wisdom	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Head	Head	n1	Head	head	0
,	,	,	,	,	0
and	and	cc	and	and	0
leave	leave	vvi	leave	leave	0
the	the	dt	the	the	0
success	success	n1	success	success	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
who	who	r-crq	who	who	0
did	did	vdd	did	do	0
institute	institute	vvi	institute	institute	0
this	this	d	this	this	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
.	.	.	.	.	1
Shalford	Shalford	np1	Shalford	Shalford	0
2.	2.	crd	2.	2.	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
2.	2.	crd	2.	2.	1
Month	Month	n1	Month	month	0
,	,	,	,	,	0
1658.	1658.	crd	1658.	1658.	1
