Reverend	Reverend	n-jn	Reverend	reverend	0
recei	recei	fw-la	recei	recei	0
∣	∣	sy	∣	∣	0
ved	ved	vvn	ved	ve	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
ministry	ministry	n1	ministry	ministry	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
one	one	crd	one	one	0
ought	ought	vmd	ought	ought	0
not	not	xx	not	not	0
nor	nor	ccx	nor	nor	0
cannot	cannot	vmbx	cannot	can	0
prejudice	prejudice	vvi	prejudice	prejudice	0
or	or	cc	or	or	0
condemn	condemn	vvi	condemn	condemn	0
the	the	dt	the	the	0
pra	pra	fw-it	pra	pra	0
∣	∣	sy	∣	∣	0
ctice	ctice	n1	ctice	ctice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
.	.	.	.	.	1
We	We	pns12	We	we	0
have	have	vhb	have	have	0
all	all	d	all	all	0
three	three	crd	three	three	0
ministers	ministers	n2	ministers	minister	0
laid	laid	vvn	laid	lay	0
our	our	po12	our	our	0
hands	hands	n2	hands	hand	0
on	on	p-acp	on	on	0
Mr.	Mr.	n1	Mr.	mr.	0
Stouppe	Stouppe	vvi	Stouppe	stouppe	0
.	.	.	.	.	1
Certes	Certes	av	Certes	certes	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Councels	Councels	n2	Counsels	counsel	0
of	of	pp-f	of	of	0
Carthage	Carthage	np1	Carthage	Carthage	0
,	,	,	,	,	0
did	did	vdd	did	do	0
ordain	ordain	vvi	ordain	ordain	0
that	that	cst	that	that	0
the	the	dt	the	the	0
ministers	ministers	n2	ministers	minister	0
present	present	j	present	present	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
lay	lay	vvi	lay	lay	0
hands	hands	n2	hands	hand	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
head	head	n1	head	head	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
minister	minister	n1	minister	minister	0
ordained	ordained	vvn	ordained	ordain	0
;	;	;	;	;	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
practised	practised	vvn	practised	practise	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
times	times	n2	times	time	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
the	the	dt	the	the	0
Papists	Papists	njp2	Papists	papist	0
;	;	;	;	;	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
Acts	Acts	n2	Acts	act	0
of	of	pp-f	of	of	0
Parliament	Parliament	n1	Parliament	parliament	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
King	King	n1	King	king	0
Edward	Edward	np1	Edward	Edward	0
the	the	dt	the	the	0
6.	6.	crd	6.	6.	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Queen	Queen	n1	Queen	queen	0
Elisabeth	Elisabeth	np1	Elisabeth	Elisabeth	0
of	of	pp-f	of	of	0
happy	happy	j	happy	happy	0
memory	memory	n1	memory	memory	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
practised	practised	vvn	practised	practise	0
at	at	p-acp	at	at	0
present	present	j	present	present	0
in	in	p-acp	in	in	0
London	London	np1	London	London	0
,	,	,	,	,	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
lish	lish	uh	lish	lish	0
ministers	ministers	n2	ministers	minister	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
laying	laying	vvg	laying	lay	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
is	is	vbz	is	be	0
done	done	vdn	done	do	0
by	by	p-acp	by	by	0
di	di	dt	di	the	0
∣	∣	sy	∣	∣	0
vers	vers	zz	vers	vers	0
ministers	ministers	n2	ministers	minister	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
company	company	n1	company	company	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Presbytery	Presbytery	n1	Presbytery	presbytery	0
.	.	.	.	.	1
And	And	cc	And	and	0
indeed	indeed	av	indeed	indeed	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
mount	mount	vvb	mount	mount	0
up	up	a-acp	up	up	0
higher	higher	av-jc	higher	high	0
,	,	,	,	,	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
that	that	d	that	that	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
practised	practised	vvn	practised	practise	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Primitive	Primitive	j	Primitive	primitive	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
appears	appears	vvz	appears	appear	0
,	,	,	,	,	0
that	that	cst	that	that	0
Saul	Saul	np1	Saul	Saul	0
or	or	cc	or	or	0
Paul	Paul	np1	Paul	Paul	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ceived	ceived	vvn	ceived	ceive	0
the	the	dt	the	the	0
Imposition	Imposition	n1	Imposition	imposition	0
of	of	pp-f	of	of	0
hands	hands	n2	hands	hand	0
by	by	p-acp	by	by	0
many	many	d	many	many	0
,	,	,	,	,	0
Acts	Acts	vvz	Acts	act	0
chap.	chap.	n1	chap.	chapter	1
13.3	13.3	crd	13.3	13.3	0
.	.	.	.	.	0
and	and	cc	and	and	0
the	the	dt	the	the	0
same	same	d	same	same	0
Apostle	Apostle	n1	Apostle	apostle	0
writing	writing	vvg	writing	write	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Imposition	Imposition	n1	Imposition	imposition	0
of	of	pp-f	of	of	0
hands	hands	n2	hands	hand	0
given	given	vvn	given	give	0
unto	unto	p-acp	unto	unto	0
Timothy	Timothy	np1	Timothy	Timothy	0
his	his	po31	his	his	0
own	own	d	own	own	0
son	son	n1	son	son	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
Stir	Stir	vvb	Stir	stir	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
gift	gift	n1	gift	gift	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
thee	thee	pno21	thee	thou	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
putting	putting	vvg	putting	put	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
2	2	crd	2	2	0
Tim.	Tim.	np1	Tim.	Tim.	1
1.6	1.6	crd	1.6	1.6	0
.	.	.	.	.	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
said	said	vvn	said	say	0
before	before	a-acp	before	before	0
.	.	.	.	.	1
Neglect	Neglect	vvb	Neglect	neglect	0
not	not	xx	not	not	0
the	the	dt	the	the	0
gift	gift	n1	gift	gift	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
given	given	vvn	given	give	0
thee	thee	pno21	thee	thou	0
by	by	p-acp	by	by	0
prophesie	prophesie	vvi	prophesy	prophesy	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
laying	laying	vvg	laying	lay	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Presbytery	Presbytery	n1	Presbytery	presbytery	0
,	,	,	,	,	0
1	1	crd	1	1	0
Tim.	Tim.	np1	Tim.	Tim.	1
4.14	4.14	crd	4.14	4.14	0
.	.	.	.	.	0
and	and	cc	and	and	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
he	he	pns31	he	he	0
makes	makes	vvz	makes	make	0
mention	mention	n1	mention	mention	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
two	two	crd	two	two	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
same	same	d	same	same	0
action	action	n1	actium	action	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
same	same	d	same	same	0
person	person	n1	person	person	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
Timothy	Timothy	np1	Timothy	Timothy	0
ordained	ordained	vvd	ordained	ordain	0
and	and	cc	and	and	0
confirmed	confirmed	vvn	confirmed	confirm	0
:	:	:	:	:	0
Paul	Paul	np1	Paul	Paul	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
Apostle	Apostle	n1	Apostle	apostle	0
,	,	,	,	,	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
primary	primary	n1	primary	primary	0
and	and	cc	and	and	0
the	the	dt	the	the	0
prin	prin	n1	prin	prin	0
∣	∣	sy	∣	∣	0
cipall	cipall	j-jn	cipall	cipall	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
action	action	n1	actium	action	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Imposition	Imposition	n1	Imposition	imposition	0
of	of	pp-f	of	of	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
alas	alas	uh	alas	alas	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
times	times	n2	times	time	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Land	Land	n1	Land	land	0
,	,	,	,	,	0
some	some	d	some	some	0
that	that	cst	that	that	0
say	say	vvb	say	say	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
inlightened	inlightened	vvn	enlightened	enlighten	0
,	,	,	,	,	0
having	having	vhg	having	have	0
found	found	vvn	found	find	0
new	new	j	new	new	0
Lights	Lights	n2	Lights	light	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
wandring	wandring	j-vvg	wandering	wander	0
starres	starres	n2	stars	star	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Saint	Saint	n1	Saint	saint	0
Jude	Jude	np1	Jude	Judas	0
saith	saith	vvz	says	say	0
;	;	;	;	;	0
who	who	q-crq	who	who	0
care	care	vvb	care	care	0
neither	neither	av-dx	neither	neither	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
laying	laying	vvg	laying	lay	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
fel	fel	vvd	fell	fall	0
∣	∣	sy	∣	∣	0
lowship	lowship	n1	lowship	lowship	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Enthusiasts	Enthusiasts	n2	Enthusiasts	enthusiast	0
have	have	vhb	have	have	0
revelations	revelations	n2	revelations	revelation	0
and	and	cc	and	and	0
visions	visions	n2	visions	vision	0
;	;	;	;	;	0
and	and	cc	and	and	0
run	run	vvb	run	run	0
and	and	cc	and	and	0
prophesie	prophesie	vvb	prophesy	prophesy	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
heretofore	heretofore	av	heretofore	heretofore	0
the	the	dt	the	the	0
A	A	dt	A	a	0
∣	∣	sy	∣	∣	0
nabaptists	nabaptists	n2	nabaptists	nabaptist	0
did	did	vdd	did	do	0
)	)	)	)	)	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
ordinary	ordinary	j	ordinary	ordinary	0
or	or	cc	or	or	0
extraordi	extraordi	fw-it	extraordi	extraordi	0
∣	∣	sy	∣	∣	0
nary	nary	n1	nary	nary	0
calling	calling	n1	calling	calling	0
;	;	;	;	;	0
taking	taking	vvg	taking	take	0
a	a	dt	a	a	0
Priviledge	Priviledge	n1	Privilege	privilege	0
above	above	p-acp	above	above	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
Aaron	Aaron	np1	Aaron	Aaron	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
took	took	vvd	took	take	0
not	not	xx	not	not	0
that	that	d	that	that	0
honour	honour	n1	honour	honour	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
glorified	glorified	vvn	glorified	glorify	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
were	were	vbdr	were	be	0
called	called	vvn	called	call	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
blind	blind	j	blind	blind	0
guides	guides	n2	guides	guide	0
,	,	,	,	,	0
and	and	cc	and	and	0
leaders	leaders	n2	leaders	leader	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
blind	blind	j	blind	blind	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
the	the	dt	the	the	0
blind	blind	j	blind	blind	0
lead	lead	vvi	led	lead	0
the	the	dt	the	the	0
blind	blind	j	blind	blind	0
,	,	,	,	,	0
both	both	d	both	both	0
shall	shall	vmb	shall	shall	0
fall	fall	vvi	fallen	fall	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
ditch	ditch	n1	ditch	ditch	0
.	.	.	.	.	1
God	God	np1	God	God	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
lights	lights	n2	lights	light	0
enlighten	enlighten	vvi	enlighten	enlighten	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
transport	transport	vvi	transport	transport	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
darknesse	darknesse	n1	darkness	darkness	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
mar	mar	vvi	mar	mar	0
∣	∣	sy	∣	∣	0
vellous	vellous	j	vellous	vellous	0
light	light	n1	light	light	0
,	,	,	,	,	0
transforming	transforming	vvg	transforming	transform	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
renewing	renewing	vvg	renewing	renew	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
minds	minds	n2	minds	mind	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
prove	prove	vvi	prove	prove	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
that	that	d	that	that	0
good	good	j	good	good	0
,	,	,	,	,	0
that	that	cst	that	that	0
acceptable	acceptable	j	acceptable	acceptable	0
and	and	cc	and	and	0
perfect	perfect	j	perfect	perfect	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
the	the	dt	the	the	0
same	same	d	same	same	0
good	good	j	good	good	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
strengthen	strengthen	vvi	strengthen	strengthen	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
truth	truth	n1	truth	truth	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
holyword	holyword	n1	holyword	holyword	0
,	,	,	,	,	0
working	working	vvg	working	work	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
both	both	d	both	both	0
to	to	p-acp	to	to	0
will	will	n1	will	will	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
good	good	j	good	good	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
without	without	p-acp	without	without	0
reproach	reproach	n1	reproach	reproach	0
and	and	cc	and	and	0
blamelesse	blamelesse	j	blameless	blameless	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
crooked	crooked	j	crooked	crooked	0
and	and	cc	and	and	0
perverse	perverse	j	perverse	perverse	0
generation	generation	n1	generation	generation	0
,	,	,	,	,	0
among	among	p-acp	among	among	0
whom	whom	ro-crq	whom	who	0
ye	ye	pn22	you	you	0
shine	shine	vvb	shine	shine	0
as	as	p-acp	as	as	0
lights	lights	n2	lights	light	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
holding	holding	vvg	holding	hold	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
wish	wish	n1	wish	wish	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hopes	hopes	n2	hope's	hope	0
ye	ye	pn22	you	you	0
will	will	vmb	will	will	0
accept	accept	vvi	accept	accept	0
this	this	d	this	this	0
small	small	j	small	small	0
present	present	j	present	present	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
part	part	n1	part	part	0
,	,	,	,	,	0
threreby	threreby	av	threreby	threreby	0
ye	ye	pn22	you	you	0
will	will	vmb	will	will	0
adde	adde	vvi	add	add	0
an	an	dt	and	a	0
obligation	obligation	n1	obligation	obligation	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
precedent	precedent	j	precedent	precedent	0
obligations	obligations	n2	obligations	obligation	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
and	and	cc	and	and	0
remains	remains	vvz	remains	remain	0
.	.	.	.	.	1
