COnscience	COnscience	n1	COnscience	conscience	0
shew	shew	vvi	show	show	0
him	him	pno31	him	he	0
Luke	Luke	av	Lycia	luke	0
13.	13.	crd	13.	13.	0
3	3	crd	3	3	0
,	,	,	,	,	1
5.	5.	crd	5.	5.	1
If	If	cs	If	if	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
unrighteous	unrighteous	j	unrighteous	unrighteous	0
,	,	,	,	,	0
good	good	j	good	good	0
Conscience	Conscience	n1	Conscience	conscience	0
tell	tell	vvb	tell	tell	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
continue	continue	vvb	continue	continue	0
such	such	d	such	such	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
inherit	inherit	vvi	inherit	inherit	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Compell	Compell	vvb	Compel	compel	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
6.	6.	crd	6.	6.	0
9	9	crd	9	9	0
,	,	,	,	,	1
10.	10.	crd	10.	10.	1
If	If	cs	If	if	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
unholy	unholy	j	unholy	unholy	0
,	,	,	,	,	0
tell	tell	vvb	tell	tell	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
;	;	;	;	;	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
quiet	quiet	j-jn	quiet	quiet	0
till	till	p-acp	till	till	0
he	he	pns31	he	he	0
has	has	vhz	has	have	0
taken	taken	vvn	taken	take	0
the	the	dt	the	the	0
Bible	Bible	n1	Bible	bible	0
and	and	cc	and	and	0
read	read	vvb	read	read	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
Heb.	Heb.	np1	Heb.	Heb.	1
12.	12.	crd	12.	12.	0
14.	14.	crd	14.	14.	1
If	If	cs	If	if	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
unregenerate	unregenerate	j	unregenerate	unregenerate	0
,	,	,	,	,	0
tell	tell	vvb	tell	tell	0
him	him	pno31	him	he	0
,	,	,	,	,	0
he	he	pns31	he	he	0
cannot	cannot	vmbx	cannot	can	0
,	,	,	,	,	0
(	(	(	(	(	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
continue	continue	vvb	continue	continue	0
so	so	av	so	so	0
)	)	)	)	)	0
see	see	vvb	see	see	0
the	the	dt	the	the	0
King	King	n1	King	king	0
¦	¦	sy	¦	¦	0
dom	dom	zz	dom	dom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Put	Put	vvb	Put	put	0
the	the	dt	the	the	0
Bible	Bible	n1	Bible	bible	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
bid	bid	vvb	bid	bid	0
him	him	pno31	him	he	0
read	read	vvi	read	read	0
John	John	np1	John	John	0
3.	3.	crd	3.	3.	0
35.	35.	crd	35.	35.	1
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
if	if	cs	if	if	0
my	my	po11	my	my	0
Reader	Reader	n1	Reader	reader	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
neg	neg	n1	neg	neg	0
∣	∣	sy	∣	∣	0
lecter	lecter	n1	lecter	lecter	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
great	great	j	great	great	0
Salvation	Salvation	n1	Salvation	salvation	0
profer	profer	n1	proffer	proffer	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
continue	continue	vvi	continue	continue	0
so	so	av	so	so	0
,	,	,	,	,	0
tell	tell	vvb	tell	tell	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
cannot	cannot	vmbx	cannot	can	0
escape	escape	vvi	escape	escape	0
damnation	damnation	n1	damnation	damnation	0
,	,	,	,	,	0
and	and	cc	and	and	0
shew	shew	vvi	show	show	0
him	him	pno31	him	he	0
Heb.	Heb.	np1	Heb.	Heb.	1
2.	2.	crd	2.	2.	0
3.	3.	crd	3.	3.	1
If	If	cs	If	if	0
he	he	pns31	he	he	0
turn	turn	vvb	turn	turn	0
away	away	av	away	away	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
speaketh	speaketh	vvz	speaks	speak	0
from	from	p-acp	from	from	0
Heaven	Heaven	n1	Heaven	heaven	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
tell	tell	vvb	tell	tell	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
cannot	cannot	vmbx	cannot	can	0
escape	escape	vvi	escape	escape	0
the	the	dt	the	the	0
wrath	wrath	n1	wrath	wrath	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
and	and	cc	and	and	0
shew	shew	vvb	show	show	0
him	him	pno31	him	he	0
Heb.	Heb.	np1	Heb.	Heb.	1
12.	12.	crd	12.	12.	0
25.	25.	crd	25.	25.	0
and	and	cc	and	and	0
Acts	Acts	n2	Acts	act	0
3.	3.	crd	3.	3.	0
23.	23.	crd	23.	23.	0
and	and	cc	and	and	0
ask	ask	vvi	ask	ask	0
him	him	pno31	him	he	0
whether	whether	cs	whither	whether	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
afraid	afraid	j	afraid	afraid	0
of	of	pp-f	of	of	0
destruction	destruction	n1	destruction	destruction	0
?	?	?	?	?	1
And	And	cc	And	and	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
still	still	av	still	still	0
refuse	refuse	vvi	refuse	refuse	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
∣	∣	sy	∣	∣	0
ken	ken	n1	ken	ken	0
,	,	,	,	,	0
and	and	cc	and	and	0
still	still	av	still	still	0
pull	pull	vvb	pull	pull	0
away	away	av	away	away	0
the	the	dt	the	the	0
shoulder	shoulder	n1	shoulder	shoulder	0
,	,	,	,	,	0
and	and	cc	and	and	0
stop	stop	vvi	stop	stop	0
his	his	po31	his	his	0
ears	ears	n2	ears	ear	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
his	his	po31	his	his	0
Heart	Heart	n1	Heart	heart	0
like	like	av-j	like	like	0
an	an	dt	and	a	0
Adamant	Adamant	n1	Adamant	adamant	0
stone	stone	n1	stone	stone	0
,	,	,	,	,	0
tell	tell	vvb	tell	tell	0
him	him	pno31	him	he	0
that	that	d	that	that	0
great	great	j	great	great	0
wrath	wrath	n1	wrath	wrath	0
will	will	vmb	will	will	0
come	come	vvi	come	come	0
upon	upon	p-acp	upon	upon	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Zech.	Zech.	np1	Zech.	Zech.	1
7.	7.	crd	7.	7.	0
11	11	crd	11	11	0
,	,	,	,	,	1
12.	12.	crd	12.	12.	1
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
if	if	cs	if	if	0
my	my	po11	my	my	0
Reader	Reader	n1	Reader	reader	0
be	be	vbi	be	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
black	black	j-jn	black	black	0
catalogue	catalogue	n1	catalogue	catalogue	0
1	1	vvn	1	encage	0
Cor.	Cor.	np1	Cor.	Cor.	1
6.	6.	crd	6.	6.	0
9	9	crd	9	9	0
,	,	,	,	,	1
10.	10.	crd	10.	10.	0
or	or	cc	or	or	0
a	a	dt	a	a	0
doer	doer	n1	doer	doer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
works	works	n2	works	work	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
Gal.	Gal.	np1	Gal.	Gal.	1
5.	5.	crd	5.	5.	0
19	19	crd	19	19	0
,	,	,	,	,	1
20	20	crd	20	20	0
,	,	,	,	,	0
21.	21.	crd	21.	21.	0
tell	tell	vvb	tell	tell	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
inherit	inherit	vvi	inherit	inherit	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
ask	ask	vvi	ask	ask	0
thee	thee	pno21	thee	thou	0
what	what	r-crq	what	what	0
warrant	warrant	n1	warrant	warrant	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
so	so	av	so	so	0
,	,	,	,	,	0
refer	refer	vvb	refer	refer	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
forecited	forecited	j	forecited	forecited	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
.	.	.	.	.	1
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
if	if	cs	if	if	0
my	my	po11	my	my	0
Reader	Reader	n1	Reader	reader	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
fearful	fearful	j	fearful	fearful	0
,	,	,	,	,	0
unbelieving	unbelieving	vvg	unbelieving	unbelieve	0
,	,	,	,	,	0
abominable	abominable	j	abominable	abominable	0
;	;	;	;	;	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Murderer	Murderer	n1	Murderer	murderer	0
,	,	,	,	,	0
a	a	dt	a	a	0
Whoremon	Whoremon	np1	Whoremon	Whoremon	0
∣	∣	sy	∣	∣	0
ger	ger	pno31	her	she	0
,	,	,	,	,	0
a	a	dt	a	a	0
Sorcerer	Sorcerer	n1	Sorcerer	sorcerer	0
,	,	,	,	,	0
an	an	dt	and	a	0
Idolater	Idolater	n1	Idolater	idolater	0
,	,	,	,	,	0
a	a	dt	a	a	0
Liar	Liar	n1	Liar	liar	0
;	;	;	;	;	0
tell	tell	vvb	tell	tell	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
continue	continue	vvb	continue	continue	0
such	such	d	such	such	0
,	,	,	,	,	0
he	he	pns31	he	he	0
must	must	vmb	must	must	0
have	have	vhi	have	have	0
his	his	po31	his	his	0
part	part	n1	part	part	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
lake	lake	n1	lake	lake	0
that	that	cst	that	that	0
burneth	burneth	vvz	burns	burn	0
with	with	p-acp	with	with	0
fire	fire	n1	fire	fire	0
and	and	cc	and	and	0
brimstone	brimstone	n1	brimstone	brimstone	0
:	:	:	:	:	0
and	and	cc	and	and	0
make	make	vvb	make	make	0
him	him	pno31	him	he	0
read	read	vvi	read	read	0
Rev.	Rev.	n1	Rev.	rev.	1
21.	21.	crd	21.	21.	0
8.	8.	crd	8.	8.	1
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
if	if	cs	if	if	0
my	my	po11	my	my	0
Reader	Reader	n1	Reader	reader	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
proud	proud	j	proud	proud	0
person	person	n1	person	person	0
,	,	,	,	,	0
tell	tell	vvb	tell	tell	0
him	him	pno31	him	he	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
abase	abase	vvi	abase	abase	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Dan.	Dan.	np1	Dan.	Dan.	1
4.	4.	crd	4.	4.	0
37.	37.	crd	37.	37.	0
and	and	cc	and	and	0
will	will	n1	will	will	0
be	be	vbb	be	be	0
above	above	p-acp	above	above	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Exod.	Exod.	np1	Exod.	Exod.	1
18.	18.	crd	18.	18.	0
11.	11.	crd	11.	11.	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
him	him	pno31	him	he	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
18.	18.	crd	18.	18.	0
27.	27.	crd	27.	27.	0
and	and	cc	and	and	0
low	low	j	low	low	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	0
29.	29.	crd	29.	29.	0
23.	23.	crd	23.	23.	0
even	even	av	even	even	0
to	to	p-acp	to	to	0
destruction	destruction	n1	destruction	destruction	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	1
16.	16.	crd	16.	16.	0
18.	18.	crd	18.	18.	0
and	and	cc	and	and	0
15.	15.	crd	15.	15.	0
25.	25.	crd	25.	25.	1
Get	Get	vvb	Get	get	0
him	him	pno31	him	he	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
Isa.	Isa.	np1	Isa.	Isa.	1
2.	2.	crd	2.	2.	0
11.	11.	crd	11.	11.	0
to	to	p-acp	to	to	0
18.	18.	crd	18.	18.	0
and	and	cc	and	and	0
Isa.	Isa.	np1	Isa.	Isa.	0
3.	3.	crd	3.	3.	0
16.	16.	crd	16.	16.	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
.	.	.	.	.	1
If	If	cs	If	if	0
my	my	po11	my	my	0
Reader	Reader	n1	Reader	reader	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
covetous	covetous	j	covetous	covetous	0
person	person	n1	person	person	0
,	,	,	,	,	0
good	good	j	good	good	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
know	know	vvi	know	know	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
That	That	cst	That	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
troubler	troubler	n1	troubler	troubler	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
own	own	d	own	own	0
house	house	n1	house	house	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	1
15.	15.	crd	15.	15.	0
27.	27.	crd	27.	27.	0
2.	2.	crd	2.	2.	1
That	That	cst	That	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
Gods	Gods	ng1	Gods	god	0
account	account	n1	account	account	0
an	an	dt	and	a	0
Idolater	Idolater	n1	Idolater	idolater	0
,	,	,	,	,	0
Col.	Col.	np1	Col.	Col.	1
3.	3.	crd	3.	3.	0
5.	5.	crd	5.	5.	1
Eph.	Eph.	np1	Eph.	Eph.	0
5.	5.	crd	5.	5.	0
5.	5.	crd	5.	5.	0
3.	3.	crd	3.	3.	1
That	That	cst	That	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
hated	hated	vvn	hated	hate	0
and	and	cc	and	and	0
abhorred	abhorred	vvn	abhorred	abhor	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
10.	10.	crd	10.	10.	0
3.	3.	crd	3.	3.	0
4.	4.	crd	4.	4.	1
That	That	cst	That	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
sorely	sorely	av-j	sorely	sore	0
threatned	threatned	vvn	threatened	threaten	0
Isa.	Isa.	np1	Isa.	Isa.	1
5.	5.	crd	5.	5.	0
8.	8.	crd	8.	8.	1
Isa.	Isa.	np1	Isa.	Isa.	0
10.	10.	crd	10.	10.	0
1	1	crd	1	1	0
,	,	,	,	,	1
2.	2.	crd	2.	2.	1
Job	Job	np1	Job	Job	0
20.	20.	crd	20.	20.	0
15	15	crd	15	15	0
,	,	,	,	,	1
19	19	crd	19	19	0
,	,	,	,	,	0
20.	20.	crd	20.	20.	0
and	and	cc	and	and	0
27.	27.	crd	27.	27.	0
16	16	crd	16	16	0
,	,	,	,	,	1
17	17	crd	17	17	0
,	,	,	,	,	0
18.	18.	crd	18.	18.	0
1	1	crd	1	1	1
Cor.	Cor.	np1	Cor.	Cor.	0
6.	6.	crd	6.	6.	0
10.	10.	crd	10.	10.	1
And	And	cc	And	and	0
get	get	vvb	get	get	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
1	1	crd	1	1	0
Tim.	Tim.	np1	Tim.	Tim.	1
6.	6.	crd	6.	6.	0
9	9	crd	9	9	0
,	,	,	,	,	1
10.	10.	crd	10.	10.	1
And	And	cc	And	and	0
(	(	(	(	(	0
Conscience	Conscience	n1	Conscience	conscience	0
)	)	)	)	)	0
if	if	cs	if	if	0
my	my	po11	my	my	0
Reader	Reader	n1	Reader	reader	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
voluptuous	voluptuous	j	voluptuous	voluptuous	0
person	person	n1	person	person	0
,	,	,	,	,	0
an	an	dt	and	a	0
adulterous	adulterous	j	adulterous	adulterous	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
clean	clean	j	clean	clean	0
person	person	n1	person	person	0
,	,	,	,	,	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
intreat	intreat	vvi	entreat	entreat	0
thee	thee	pno21	thee	thou	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Bible	Bible	n1	Bible	bible	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
read	read	vvd	read	read	0
and	and	cc	and	and	0
consider	consider	vvi	consider	consider	0
these	these	d	these	these	0
following	following	j-vvg	following	follow	0
Scrip	Scrip	n1	Scrip	scrip	0
∣	∣	sy	∣	∣	0
tures	tures	av	tures	tures	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Old	Old	j	Old	old	0
and	and	cc	and	and	0
New	New	j	New	new	0
Testament	Testament	n1	Testament	testament	0
;	;	;	;	;	0
Prov.	Prov.	np1	Prov.	Prov.	1
2.	2.	crd	2.	2.	0
18	18	crd	18	18	0
,	,	,	,	,	1
19.	19.	crd	19.	19	1
Prov.	Prov.	np1	Prov.	Prov.	0
5.	5.	crd	5.	5.	0
3	3	crd	3	3	0
,	,	,	,	,	0
4	4	crd	4	4	0
,	,	,	,	,	0
5	5	crd	5	5	0
,	,	,	,	,	0
6	6	crd	6	6	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
14.	14.	crd	14.	14.	1
Prov.	Prov.	np1	Prov.	Prov.	0
6.	6.	crd	6.	6.	0
26	26	crd	26	26	0
,	,	,	,	,	1
32	32	crd	32	32	0
,	,	,	,	,	0
3.	3.	crd	3.	3.	1
Prov.	Prov.	np1	Prov.	Prov.	0
7.	7.	crd	7.	7.	0
21.	21.	crd	21.	21.	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
chap.	chap.	n1	chap.	chapter	0
Prov.	Prov.	np1	Prov.	Prov.	1
22.	22.	crd	22.	22.	0
14.	14.	crd	14.	14.	1
Prov.	Prov.	np1	Prov.	Prov.	0
23.	23.	crd	23.	23.	0
27.	27.	crd	27.	27.	1
Prov.	Prov.	np1	Prov.	Prov.	0
29.	29.	crd	29.	29.	0
3.	3.	crd	3.	3.	1
Eccles.	Eccles.	np1	Eccles.	Eccles.	0
7.	7.	crd	7.	7.	0
26.	26.	crd	26.	26.	0
1	1	crd	1	1	1
Cor.	Cor.	np1	Cor.	Cor.	0
5.	5.	crd	5.	5.	0
9.	9.	crd	9.	9	0
1	1	crd	1	1	1
Cor.	Cor.	np1	Cor.	Cor.	0
6.	6.	crd	6.	6.	0
9	9	crd	9	9	0
,	,	,	,	,	1
10.	10.	crd	10.	10.	1
Eph.	Eph.	np1	Eph.	Eph.	0
5.	5.	crd	5.	5.	0
5	5	crd	5	5	0
,	,	,	,	,	1
6.	6.	crd	6.	6.	1
Heb.	Heb.	np1	Heb.	Heb.	0
13.	13.	crd	13.	13.	0
4.	4.	crd	4.	4.	1
Rev.	Rev.	n1	Rev.	rev.	0
21.	21.	crd	21.	21.	0
8.	8.	crd	8.	8.	0
and	and	cc	and	and	0
22.	22.	crd	22.	22.	0
15.	15.	crd	15.	15.	1
Good	Good	j	Good	good	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
be	be	vbb	be	be	0
at	at	p-acp	at	at	0
him	him	pno31	him	he	0
again	again	av	again	again	0
and	and	cc	and	and	0
again	again	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
leave	leave	vvb	leave	leave	0
him	him	pno31	him	he	0
till	till	c-acp	till	till	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
gotten	gotten	vvn	got	get	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
Clo	Clo	crd	Clo	clo	0
∣	∣	sy	∣	∣	0
set	set	vvi	set	set	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
spend	spend	vvi	spend	spend	0
one	one	crd	one	one	0
quarter	quarter	n1	quarter	quarter	0
or	or	cc	or	or	0
half	half	j-jn	half	half	0
an	an	dt	and	a	0
hour	hour	n1	hour	hour	0
in	in	p-acp	in	in	0
pondering	pondering	vvg	pondering	ponder	0
on	on	p-acp	on	on	0
these	these	d	these	these	0
Scri	Scri	fw-la	Scri	scri	0
∣	∣	sy	∣	∣	0
.	.	.	.	.	1
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
do	do	vdb	do	do	0
thy	thy	po21	thy	thy	0
office	office	n1	office	office	0
;	;	;	;	;	0
thou	thou	pns21	thou	thou	0
art	art	vb2r	art	be	0
Gods	Gods	npg1	Gods	God	0
Deputy	Deputy	n1	Deputy	deputy	0
,	,	,	,	,	0
fail	fail	vvb	fail	fail	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
faithful	faithful	j	faithful	faithful	0
.	.	.	.	.	1
Possibly	Possibly	av-j	Possibly	possible	0
thou	thou	pns21	thou	thou	0
mayest	mayest	vm2	mayest	may	0
say	say	vvi	say	say	0
,	,	,	,	,	0
That	That	cst	That	that	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
done	done	vdn	done	do	0
it	it	pn31	it	it	0
again	again	av	again	again	0
and	and	cc	and	and	0
again	again	av	again	again	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
hear	hear	vvi	hear	hear	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
deaf	deaf	j	deaf	deaf	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
if	if	cs	if	if	0
thou	thou	pns21	thou	thou	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
good	good	j	good	good	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
speak	speak	vvb	speak	speak	0
louder	louder	av-jc	louder	loud	0
,	,	,	,	,	0
speak	speak	vvb	speak	speak	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
low	low	j	low	low	0
a	a	dt	a	a	0
voice	voice	n1	voice	voice	0
,	,	,	,	,	0
lift	lift	vvb	lift	lift	0
up	up	a-acp	up	up	0
thy	thy	po21	thy	thy	0
voice	voice	n1	voice	voice	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
trumpet	trumpet	n1	trumpet	trumpet	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
thou	thou	pns21	thou	thou	0
art	art	vb2r	art	be	0
ordained	ordained	vvn	ordained	ordain	0
a	a	dt	a	a	0
Preacher	Preacher	n1	Preacher	preacher	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
my	my	po11	my	my	0
Readers	Readers	n2	Readers	reader	0
their	their	po32	their	their	0
transgressions	transgressions	n2	transgressions	transgression	0
and	and	cc	and	and	0
sins	sins	n2	sins	sin	0
.	.	.	.	.	1
Be	Be	vbb	Be	be	0
not	not	xx	not	not	0
silent	silent	j	silent	silent	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
hear	hear	vvi	hear	hear	0
,	,	,	,	,	0
or	or	cc	or	or	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
forbear	forbear	vvi	forbear	forbear	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
speak	speak	vvb	speak	speak	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
.	.	.	.	.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
my	my	po11	my	my	0
Readers	Readers	n2	Readers	reader	0
,	,	,	,	,	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
will	will	vmb	will	will	0
endeavour	endeavour	vvi	endeavour	endeavour	0
to	to	p-acp	to	to	0
silence	silence	n1	silence	silence	0
and	and	cc	and	and	0
stop	stop	vvi	stop	stop	0
thy	thy	po21	thy	thy	0
mouth	mouth	n1	mouth	mouth	0
;	;	;	;	;	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
love	love	vvi	love	love	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
told	told	vvn	told	tell	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
faults	faults	n2	faults	fault	0
,	,	,	,	,	0
or	or	cc	or	or	0
what	what	r-crq	what	what	0
their	their	po32	their	their	0
estate	estate	n1	estate	estate	0
is	is	vbz	is	be	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
Conscience	Conscience	n1	Conscience	conscience	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
thou	thou	pns21	thou	thou	0
rebellious	rebellious	j	rebellious	rebellious	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
do	do	vdb	do	do	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
thine	thine	po21	thine	thy	0
Office	Office	n1	Office	office	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
.	.	.	.	.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
