Beloved	Beloved	j-vvn	Beloved	belove	0
?	?	?	?	?	1
Heze	Heze	np1	Heze	Heze	0
∣	∣	sy	∣	∣	0
kiah	kiah	uh	kiah	kiah	0
might	might	n1	might	might	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
cured	cured	vvn	cured	cure	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
application	application	n1	application	application	0
of	of	pp-f	of	of	0
figs	figs	n2	figs	fig	0
:	:	:	:	:	0
Naaman	Naaman	np1	Naaman	Naaman	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
healed	healed	vvn	healed	heal	0
without	without	p-acp	without	without	0
going	going	vvg	going	go	0
to	to	p-acp	to	to	0
Jordan	Jordan	np1	Jordan	Jordan	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
the	the	cs	the	than	0
not	not	xx	not	not	0
use	use	vvi	use	use	0
of	of	pp-f	of	of	0
commanded	commanded	j-vvn	commanded	command	0
means	means	n2	means	mean	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
prevented	prevented	vvn	prevented	prevent	0
their	their	po32	their	their	0
desired	desired	j-vvn	desired	desire	0
deliverance	deliverance	n1	deliverance	deliverance	0
(	(	(	(	(	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
fra	fra	p-acp	from	from	0
.	.	.	.	.	0
)	)	)	)	)	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
pretty	pretty	j	pretty	pretty	0
observation	observation	n1	observation	observation	0
of	of	pp-f	of	of	0
learned	learned	j	learned	learned	0
Perkins	Perkins	np1	Perkins	Perkins	0
upon	upon	p-acp	upon	upon	0
Rev.	Rev.	n1	Rev.	rev.	1
3.	3.	crd	3.	3.	0
20.	20.	crd	20.	20.	1
If	If	cs	If	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
will	will	vmb	will	will	0
open	open	vvi	open	open	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
mans	mans	ng1	men	man	0
will	will	n1	will	will	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
piece	piece	n1	piece	piece	0
of	of	pp-f	of	of	0
wax	wax	n1	wax	wax	0
,	,	,	,	,	0
only	only	av-j	only	only	0
passive	passive	j	passive	passive	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
action	action	n1	actium	action	0
receiveth	receiveth	vvz	receives	receive	0
impression	impression	n1	impression	impression	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
as	as	c-acp	as	as	0
soon	soon	av	soon	soon	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
it	it	pn31	it	it	0
burns	burns	vvz	burns	burn	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
soon	soon	av	soon	soon	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
burns	burns	vvz	burns	burn	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
fire	fire	n1	fire	fire	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
sad	sad	j	sad	sad	0
effect	effect	n1	effect	effect	0
such	such	d	such	such	0
preaching	preaching	vvg	preaching	preach	0
hath	hath	vhz	hath	have	0
produced	produced	vvn	produced	produce	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
hearers	hearers	n2	hearers	hearer	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
hope	hope	n1	hope	hope	0
wel	wel	av	well	well	0
of	of	pp-f	of	of	0
)	)	)	)	)	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
scarcely	scarcely	av-j	scarcely	scarce	0
endure	endure	vvi	endure	endure	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
duty	duty	n1	duty	duty	0
pressed	pressed	vvn	pressed	press	0
.	.	.	.	.	1
They	They	pns32	They	they	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
content	content	j	content	content	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
of	of	pp-f	of	of	0
believing	believing	vvg	believing	believe	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Gospel-duty	Gospel-duty	n1	Gospel-duty	gospel-duty	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
repentance	repentance	n1	repentance	repentance	0
or	or	cc	or	or	0
obedience	obedience	n1	obedience	obedience	0
be	be	vbb	be	be	0
men	men	n2	men	man	0
∣	∣	sy	∣	∣	0
tioned	tioned	j	tioned	tioned	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
perform	perform	vvi	perform	perform	0
,	,	,	,	,	0
these	these	d	these	these	0
are	are	vbr	are	be	0
but	but	p-acp	but	but	0
legal	legal	j	legal	legal	0
duties	duties	n2	duties	duty	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
if	if	cs	if	if	0
believing	believing	vvg	believing	believe	0
were	were	vbdr	were	be	0
less	less	av-dc	less	less	0
a	a	dt	a	a	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
then	then	av	then	then	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
pentance	pentance	n1	pentance	pentance	0
;	;	;	;	;	0
or	or	cc	or	or	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
more	more	av-dc	more	more	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
perform	perform	vvi	perform	perform	0
one	one	pi	one	one	0
then	then	av	then	then	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
Or	Or	cc	Or	or	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
repentance	repentance	n1	repentance	repentance	0
were	were	vbdr	were	be	0
less	less	av-dc	less	less	0
a	a	dt	a	a	0
Gospel-duty	Gospel-duty	n1	Gospel-duty	gospel-duty	0
then	then	av	then	then	0
believing	believing	vvg	believing	believe	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
manifest	manifest	j	manifest	manifest	0
that	that	cst	that	that	0
repentance	repentance	n1	repentance	repentance	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
place	place	n1	place	place	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
legal	legal	j	legal	legal	0
Covenant	Covenant	n1	Covenant	covenant	0
.	.	.	.	.	1
The	The	dt	The	the	0
Covenant	Covenant	n1	Covenant	covenant	0
of	of	pp-f	of	of	0
works	works	n2	works	work	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
or	or	cc	or	or	0
die	die	vvi	die	die	0
:	:	:	:	:	0
under	under	p-acp	under	under	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
unable	unable	j	unable	unable	0
to	to	pc-acp	to	to	0
perform	perform	vvi	perform	perform	0
,	,	,	,	,	0
so	so	av	so	so	0
neither	neither	d	neither	neither	0
could	could	vmd	could	can	0
we	we	pns12	we	we	0
be	be	vbi	be	be	0
profited	profited	vvn	profited	profit	0
by	by	p-acp	by	by	0
repentance	repentance	n1	repentance	repentance	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
this	this	d	this	this	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
serve	serve	vvb	serve	serve	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
Mar.	Mar.	np1	Mar.	Mar.	1
1.	1.	crd	1.	1.	0
14	14	crd	14	14	0
,	,	,	,	,	1
15.	15.	crd	15.	15.	1
Note	Note	n1	Note	note	0
it	it	pn31	it	it	0
well	well	av	well	well	0
:	:	:	:	:	0
Christ	Christ	np1	Christ	Christ	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
to	to	pc-acp	to	to	0
preach	preach	vvi	preach	preach	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
preached	preached	vvd	preached	preach	0
repentance	repentance	n1	repentance	repentance	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
Co	Co	n1	Counterfeit	counterfeit	0
∣	∣	sy	∣	∣	0
venant	venant	n1	venant	venant	0
of	of	pp-f	of	of	0
grace	grace	n1	grace	grace	0
through	through	p-acp	through	through	0
Christ	Christ	np1	Christ	Christ	0
that	that	cst	that	that	0
admits	admits	vvz	admits	admit	0
repen	repen	vvi	repen	repen	0
∣	∣	sy	∣	∣	0
tance	tance	n1	tance	tance	0
.	.	.	.	.	1
That	That	cst	That	that	0
came	came	vvd	came	come	0
in	in	p-acp	in	in	0
through	through	p-acp	through	through	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
new	new	j	new	new	0
laws	laws	n2	laws	law	0
given	given	vvn	given	give	0
us	us	pno12	us	we	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
nothing	nothing	pix	nothing	nothing	0
else	else	av	else	else	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
Gospel-duty	Gospel-duty	n1	Gospel-duty	gospel-duty	0
.	.	.	.	.	1
How	How	q-crq	How	how	0
easie	easie	j	easy	easy	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
to	to	p-acp	to	to	0
mistake	mistake	n1	mistake	mistake	0
?	?	?	?	?	0
and	and	cc	and	and	0
then	then	av	then	then	0
with	with	p-acp	with	with	0
violence	violence	n1	violence	violence	0
to	to	pc-acp	to	to	0
pursue	pursue	vvi	pursue	pursue	0
what	what	r-crq	what	what	0
through-mistake	through-mistake	j	through-mistake	through-mistake	0
they	they	pns32	they	they	0
propose	propose	vvb	propose	propose	0
as	as	c-acp	as	as	0
good	good	j	good	good	0
?	?	?	?	?	0
like	like	av-j	like	like	0
some	some	d	some	some	0
hot	hot	j	hight	hot	0
∣	∣	sy	∣	∣	0
mettal'd	mettal'd	j-vvn	metaled	metal	0
doggs	doggs	n2	dogs	dog	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
over-hunting	over-hunting	j	over-hunting	over-hunting	0
the	the	dt	the	the	0
true	true	j	true	true	0
sent	sent	vvd	sent	send	0
,	,	,	,	,	0
are	are	vbr	are	be	0
either	either	av-d	either	either	0
quite	quite	av	quite	quite	0
beaten	beaten	vvn	beaten	beat	0
out	out	av	out	out	0
,	,	,	,	,	0
or	or	cc	or	or	0
follow	follow	vvb	follow	follow	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
false	false	j	false	false	0
.	.	.	.	.	1
Friends	Friends	ng1	Friends	friend	0
!	!	!	!	!	1
Is	Is	vbz	Is	be	0
duty	duty	n1	duty	duty	0
more	more	av-dc	more	more	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
fashion	fashion	n1	fashion	fashion	0
now	now	av	now	now	0
than	than	cs	than	than	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
?	?	?	?	?	1
Is	Is	vbz	Is	be	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
liberty	liberty	n1	liberty	liberty	0
of	of	pp-f	of	of	0
Christians	Christians	np1	Christians	Christians	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
Gods	Gods	npg1	Gods	God	0
service	service	n1	service	service	0
?	?	?	?	?	1
To	To	pc-acp	To	to	0
be	be	vbi	be	be	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
servants	servants	n2	servants	servant	0
to	to	p-acp	to	to	0
righte	righte	j-jn	right	right	0
∣	∣	sy	∣	∣	0
ousness	ousness	n1	ousness	ousness	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
6.	6.	crd	6.	6.	0
18.	18.	crd	18.	18.	1
Can	Can	vmb	Can	can	0
the	the	dt	the	the	0
encrease	encrease	n1	increase	increase	0
of	of	pp-f	of	of	0
mercy	mercy	n1	mercy	mercy	0
free	free	vvb	free	free	0
us	us	pno12	us	we	0
from	from	p-acp	from	from	0
,	,	,	,	,	0
or	or	cc	or	or	0
should	should	vmd	should	shall	0
it	it	pn31	it	it	0
engage	engage	vvi	engage	engage	0
us	us	pno12	us	we	0
more	more	dc	more	more	0
to	to	p-acp	to	to	0
duty	duty	n1	duty	duty	0
?	?	?	?	?	1
May	May	vmb	May	may	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
say	say	vvi	say	say	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
guilty	guilty	j	guilty	guilty	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
Gal.	Gal.	np1	Gal.	Gal.	1
3.	3.	crd	3.	3.	0
1.	1.	crd	1.	1.	1
Oh	Oh	uh	O	oh	0
foolish	foolish	j	foolish	foolish	0
Galatians	Galatians	np1	Galatians	Galatians	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
bewitched	bewitched	vvn	bewitched	bewitch	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
obey	obey	vvi	obey	obey	0
he	he	pns31	he	he	0
truth	truth	n1	truth	truth	0
?	?	?	?	?	1
Do	Do	vdb	Do	do	0
but	but	p-acp	but	but	0
observe	observe	vvi	observe	observe	0
what	what	r-crq	what	what	0
an	an	dt	and	a	0
unchristian	unchristian	j	unchristian	unchristian	0
liberty	liberty	n1	liberty	liberty	0
some	some	d	some	some	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
(	(	(	(	(	0
even	even	av	even	even	0
some	some	d	some	some	0
professors	professors	n2	professors	professor	0
of	of	pp-f	of	of	0
godli	godli	j	godly	godly	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
)	)	)	)	)	0
since	since	c-acp	since	since	0
this	this	d	this	this	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
liberty	liberty	n1	liberty	liberty	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
preached	preached	vvn	preached	preach	0
:	:	:	:	:	0
unto	unto	p-acp	unto	unto	0
what	what	r-crq	what	what	0
an	an	dt	and	a	0
height	height	n1	height	height	0
of	of	pp-f	of	of	0
grossest	grossest	js	grossest	gross	0
prophaness	prophaness	n1	profaneness	profaneness	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
ranting	ranting	j-vvg	ranting	rant	0
wickedness	wickedness	n1	wickedness	wickedness	0
some	some	d	some	some	0
have	have	vhb	have	have	0
run	run	vvn	run	run	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
began	began	vvd	began	begin	0
but	but	cc-acp	but	but	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
neglect	neglect	n1	neglect	neglect	0
of	of	pp-f	of	of	0
duty	duty	n1	duty	duty	0
!	!	!	!	!	1
Tender	Tender	j	Tender	tender	0
consciences	consciences	n2	consciences	conscience	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
afraid	afraid	j	afraid	afraid	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
occasions	occasions	n2	occasions	occasion	0
of	of	pp-f	of	of	0
evil	evil	n-jn	evil	evil	0
.	.	.	.	.	1
Duty	Duty	n1	Duty	duty	0
helps	helps	vvz	helps	help	0
to	to	p-acp	to	to	0
pinnion	pinnion	n1	pinion	opinion	0
the	the	dt	the	the	0
wings	wings	n2	wings	wing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
;	;	;	;	;	0
take	take	vvb	take	take	0
off	off	a-acp	off	off	0
that	that	d	that	that	0
pinnion	pinnion	n1	pinion	opinion	0
,	,	,	,	,	0
give	give	vvb	give	give	0
the	the	dt	the	the	0
wings	wings	n2	wings	wing	0
but	but	p-acp	but	but	0
liberty	liberty	n1	liberty	liberty	0
,	,	,	,	,	0
whither	whither	c-crq	whither	whither	0
(	(	(	(	(	0
short	short	j	short	short	0
of	of	pp-f	of	of	0
heaven	heaven	n1	heaven	heaven	0
)	)	)	)	)	0
may	may	vmb	may	may	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
flie	flie	vvi	fly	fly	0
?	?	?	?	?	1
Duty	Duty	n1	Duty	duty	0
lops	lops	vvz	lops	lop	0
off	off	a-acp	off	off	0
the	the	dt	the	the	0
exuberant	exuberant	j	exuberant	exuberant	0
branches	branches	n2	branches	branch	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
old	old	j	old	old	0
stock	stock	n1	stock	stock	0
;	;	;	;	;	0
neglect	neglect	vvb	neglect	neglect	0
that	that	d	that	that	0
,	,	,	,	,	0
the	the	dt	the	the	0
sprouts	sprouts	n2	sprouts	sprout	0
may	may	vmb	may	may	0
quickly	quickly	av-j	quickly	quick	0
grow	grow	vvi	grow	grow	0
long	long	av-j	long	long	0
and	and	cc	and	and	0
thriving	thriving	j-vvg	thriving	thrive	0
.	.	.	.	.	1
Good	Good	j	Good	good	0
God!	God!	np1	God!	God!	0
what	what	r-crq	what	what	0
hardships	hardships	n2	hardships	hardship	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
Mi	Mi	fw-mi	Mi	mi	0
∣	∣	sy	∣	∣	0
nisters	nisters	n2	nisters	nister	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
suffer	suffer	vvi	suffer	suffer	0
from	from	p-acp	from	from	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
trary	trary	vvi	trary	trary	0
mindes	mindes	n2	minds	mind	0
?	?	?	?	?	1
It	It	pn31	It	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
Ministers	Ministers	n2	Ministers	minister	0
work	work	vvb	work	work	0
former	former	j	former	former	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
to	to	pc-acp	to	to	0
vindicate	vindicate	vvi	vindicate	vindicate	0
their	their	po32	their	their	0
Ministry	Ministry	n1	Ministry	ministry	0
against	against	p-acp	against	against	0
Papists	Papists	njp2	Papists	papist	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
not	not	xx	not	not	0
ordained	ordained	vvn	ordained	ordain	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Sea	Sea	n1	Sea	sea	0
:	:	:	:	:	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
now	now	av	now	now	0
their	their	po32	their	their	0
business	business	n1	business	business	0
to	to	pc-acp	to	to	0
uphold	uphold	vvi	uphold	uphold	0
their	their	po32	their	their	0
Ministry	Ministry	n1	Ministry	ministry	0
against	against	p-acp	against	against	0
those	those	d	those	those	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
would	would	vmd	would	will	0
null	null	vvi	null	null	0
their	their	po32	their	their	0
Call	Call	n1	Call	call	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
)	)	)	)	)	0
received	received	vvd	received	receive	0
from	from	p-acp	from	from	0
Rome	Rome	np1	Rome	Rome	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
long	long	av-j	long	long	0
since	since	c-acp	since	since	0
that	that	d	that	that	0
our	our	po12	our	our	0
great	great	j	great	great	0
contest	contest	vvi	contest	contest	0
was	was	vbds	was	be	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Pelagians	Pelagians	njp2	Pelagians	pelagians	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
pressing	pressing	vvg	pressing	press	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
inferred	inferred	vvn	inferred	infer	0
a	a	dt	a	a	0
power	power	n1	power	power	0
in	in	p-acp	in	in	0
mans	mans	ng1	men	man	0
Will	Will	n1	Will	will	0
to	to	pc-acp	to	to	0
perform	perform	vvi	perform	perform	0
it	it	pn31	it	it	0
:	:	:	:	:	0
We	We	pns12	We	we	0
have	have	vhb	have	have	0
now	now	av	now	now	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
because	because	c-acp	because	because	0
man	man	n1	man	man	0
hath	hath	vhz	hath	have	0
no	no	dx	no	no	0
power	power	n1	power	power	0
in	in	p-acp	in	in	0
himself	himself	px31	himself	himself	0
naturally	naturally	av-j	naturally	natural	0
to	to	pc-acp	to	to	0
perform	perform	vvi	perform	perform	0
it	it	pn31	it	it	0
,	,	,	,	,	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
duty	duty	n1	duty	duty	0
pressed	pressed	vvn	pressed	press	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
are	are	vbr	are	be	0
we	we	pns12	we	we	0
ground	ground	vvn	ground	grind	0
between	between	p-acp	between	between	0
tvvo	tvvo	crd	tvvo	two	0
milstones	milstones	n2	millstones	millstone	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
neither	neither	dx	neither	neither	0
extream	extream	j-jn	extreme	extreme	0
is	is	vbz	is	be	0
good	good	j	good	good	0
,	,	,	,	,	0
when	when	q-crq	when	when	0
virtus	virtus	fw-la	virtus	virtus	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middle	middle	n-jn	middle	middle	0
.	.	.	.	.	1
The	The	dt	The	the	0
Truth	Truth	n1	Truth	truth	0
is	is	vbz	is	be	0
,	,	,	,	,	0
men	men	n2	men	man	0
love	love	vvb	love	love	0
not	not	xx	not	not	0
Duty	Duty	n1	Duty	duty	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
dislike	dislike	vvb	dislike	dislike	0
the	the	dt	the	the	0
pressing	pressing	vvg	pressing	press	0
it	it	pn31	it	it	0
:	:	:	:	:	0
they	they	pns32	they	they	0
delight	delight	vvb	delight	delight	0
in	in	p-acp	in	in	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
hate	hate	vvb	hate	hate	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
proving	proving	vvg	proving	prove	0
it	it	pn31	it	it	0
,	,	,	,	,	0
They	They	pns32	They	they	0
would	would	vmd	would	will	0
stand	stand	vvi	stand	stand	0
still	still	av	still	still	0
all	all	d	all	all	0
the	the	dt	the	the	0
day	day	n1	day	day	0
idle	idle	j	idle	idle	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
willingly	willingly	av-j	willingly	willing	0
receive	receive	vvi	receive	receive	0
the	the	dt	the	the	0
penny	penny	n1	penny	penny	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
wrought	wrought	vvn	wrought	wrought	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vineyard	vineyard	n1	vineyard	vineyard	0
.	.	.	.	.	1
Ephraim	Ephraim	np1	Ephraim	Ephraim	0
loves	loves	vvz	loves	love	0
to	to	pc-acp	to	to	0
tread	tread	vvi	tread	tread	0
out	out	av	out	out	0
the	the	dt	the	the	0
corn	corn	n1	corn	corn	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
break	break	vvi	break	break	0
the	the	dt	the	the	0
clods	clods	n2	clods	clod	0
,	,	,	,	,	0
Hos	Hos	fw-la	Hos	hos	0
10.	10.	crd	10.	10.	0
11.	11.	crd	11.	11.	0
people	people	n1	people	people	0
are	are	vbr	are	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
the	the	dt	the	the	0
profit	profit	n1	profit	profit	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
love	love	vvb	love	love	0
not	not	xx	not	not	0
,	,	,	,	,	0
like	like	vvb	like	like	0
not	not	xx	not	not	0
the	the	dt	the	the	0
burthen	burthen	n1	burden	burden	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
work	work	n1	work	work	0
:	:	:	:	:	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
feed	feed	vvi	feed	feed	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
corn	corn	n1	corn	corn	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
blessing	blessing	n1	blessing	blessing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
love	love	vvb	love	love	0
not	not	xx	not	not	0
the	the	dt	the	the	0
yoke	yoke	n1	yoke	yoke	0
of	of	pp-f	of	of	0
obedience	obedience	n1	obedience	obedience	0
:	:	:	:	:	0
Love	Love	vvb	Love	love	0
then	then	av	then	then	0
that	that	d	that	that	0
preaching	preaching	vvg	preaching	preach	0
best	best	av-j	best	best	0
that	that	cst	that	that	0
most	most	ds	most	most	0
discovers	discovers	vvz	discovers	discover	0
your	your	pn22	your	you	0
du	du	fw-fr	du	du	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
;	;	;	;	;	0
Be	Be	vbb	Be	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
perform	perform	vvi	perform	perform	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
God	God	np1	God	God	0
requires	requires	vvz	requires	require	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
