THou	THou	pns21	THou	thou	0
so	so	av	so	so	0
deare	deare	j-jn	deer	dear	0
vnto	vnto	p-acp	unto	unto	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
or	or	cc	or	or	0
whom	whom	ro-crq	whom	who	0
thou	thou	pns21	thou	thou	0
art	art	vb2r	art	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
will	will	vmb	will	will	0
gratifie	gratifie	vvi	gratify	gratify	0
,	,	,	,	,	0
or	or	cc	or	or	0
but	but	p-acp	but	but	0
thinke	thinke	vvi	think	think	0
well	well	av	well	well	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
honest	honest	j	honest	honest	0
endeauours	endeauours	n2	endeavours	endeavour	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
maist	maist	vm2	mayest	may	0
bee	bee	vbi	be	be	0
liberall	liberall	j	liberal	liberal	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
thy	thy	po21	thy	thy	0
labours	labours	n2	labours	labour	0
and	and	cc	and	and	0
expences	expences	n2	expenses	expense	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
this	this	d	this	this	0
I	I	pns11	I	i	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
iure	iure	fw-la	iure	jure	0
thee	thee	pno21	thee	thou	0
to	to	av	too	too	0
;	;	;	;	;	0
be	be	vbi	be	be	0
they	they	pns32	they	they	0
neuer	neuer	av-x	never	never	0
so	so	av	so	so	0
great	great	j	great	great	0
yet	yet	av	yet	yet	0
flat	flat	j	flat	flat	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
not	not	xx	not	not	0
,	,	,	,	,	0
or	or	cc	or	or	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
man	man	n1	man	man	0
whom	whom	ro-crq	whom	who	0
thou	thou	pns21	thou	thou	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
est	est	fw-la	est	est	0
the	the	dt	the	the	0
World	World	n1	World	world	0
speakes	speakes	vvz	speaks	speak	0
any	any	d	any	any	0
way	way	n1	way	way	0
iustly	iustly	av-j	justly	just	0
ill	ill	j-jn	ill	ill	0
of	of	pp-f	of	of	0
;	;	;	;	;	0
either	either	av-d	either	either	0
tell	tell	vvb	tell	tell	0
him	him	pno31	him	he	0
his	his	po31	his	his	0
fault	fault	n1	fault	fault	0
,	,	,	,	,	0
or	or	cc	or	or	0
leaue	leaue	vvi	leave	leave	0
him	him	pno31	him	he	0
whol	whol	j-jn	whole	whole	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
Catalogue	Catalogue	n1	Catalogue	catalogue	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
begin	begin	vvb	begin	begin	0
to	to	pc-acp	to	to	0
grow	grow	vvi	grow	grow	0
tedious	tedious	j	tedious	tedious	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
owne-selfe	owne-selfe	n1	ownself	ownself	0
,	,	,	,	,	0
and	and	cc	and	and	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
haue	haue	vhi	have	have	0
Opportunity	Opportunity	n1	Opportunity	opportunity	0
enough	enough	av-d	enough	enough	0
to	to	p-acp	to	to	0
consi	consi	fw-fr	consi	consi	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
with	with	p-acp	with	with	0
thee	thee	pno21	thee	thou	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
further	further	jc	further	further	0
needfull	needfull	j	needful	needful	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
an	an	cs	and	an	0
Epistle	Epistle	n1	Epistle	epistle	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
prayers	prayers	n2	prayers	prayer	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
my	my	po11	my	my	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
my	my	po11	my	my	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
wne	wne	zz	wne	wne	0
prosperitie	prosperitie	n1	prosperity	prosperity	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
leaue	leaue	n1	leave	leave	0
taking	taking	vvg	taking	take	0
,	,	,	,	,	0
or	or	cc	or	or	0
Commendations	Commendations	n2	Commendations	commendation	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Selfe	Selfe	n1	Self	self	0
;	;	;	;	;	0
I	I	pns11	I	i	0
heartily	heartily	av-j	heartily	hearty	0
wish	wish	vvb	wish	wish	0
my	my	po11	my	my	0
owne	owne	d	own	own	0
Soule	Soule	n1	Soul	soul	0
to	to	p-acp	to	to	0
fare-well	fare-well	n1	farewell	farewell	0
.	.	.	.	.	1
